customerid,loannumber,loanamount,totaldue,termdays,closeddate_days,firstduedate_days,firstrepaiddate_days
8a858f885adcf4e8015ae2cbe4556d70,1,10000.0,11500.0,15,15,14,15
8a858f915a3bd604015a3c5c4c124545,5,20000.0,24500.0,30,25,29,25
8a858f9a5b33cc48015b3405c30f3d7b,3,20000.0,24500.0,30,54,30,54
8a858fa05b62bcf3015b62c49d9b067c,1,10000.0,13000.0,30,33,32,33
8a858fb0582a54ba01582d4dfcd567ee,3,10000.0,13000.0,30,20,31,20
8a858fb0582a54ba01582d4dfcd567ee,1,10000.0,13000.0,30,19,30,19
8a858fc05bf7e886015bf849089f3f7c,1,10000.0,13000.0,30,28,31,28
8a858fcb5b00cc54015b0c32ba401c99,3,10000.0,11500.0,15,10,14,10
8a858fd3552c756201554516fae7359e,6,30000.0,32250.0,15,21,14,21
8a858fd3552c756201554516fae7359e,5,30000.0,32250.0,15,10,17,10
8a858fd3552c756201554516fae7359e,4,20000.0,22250.0,15,14,14,14
8a858fe8586deed301586f1b2e7d41f2,4,20000.0,23800.0,30,30,30,30
8a858ff25c88461c015c885b45fb0b28,1,10000.0,11500.0,15,13,15,13
8a858ffa5adb9abd015adbe07c2c2e52,5,20000.0,24500.0,30,23,29,23
8a858e6f5668e017015684c4a4305d0a,1,10000.0,11500.0,15,12,15,12
8a858ee755a0c84a0155bf1b6a02583e,6,10000.0,13000.0,30,50,29,50
8a858ee755a0c84a0155bf1b6a02583e,2,10000.0,11500.0,15,12,14,12
8a858f68588604400158968766d72335,5,10000.0,11500.0,15,26,15,26
8a858f68588604400158968766d72335,3,10000.0,11500.0,15,0,14,0
8a8588235384a58d01538faa46246121,3,20000.0,24500.0,30,29,29,29
8a8588235384a58d01538faa46246121,8,40000.0,48000.0,60,59,29,43
8a85888c54a05b820154aa79afb15290,1,10000.0,11500.0,15,26,16,26
8a85888c54a05b820154aa79afb15290,4,20000.0,23800.0,30,41,29,41
8a8588fd53c244bc0153c9c031e76307,3,10000.0,13000.0,30,10,29,10
8a85895054a061920154a97b3a201bf9,4,20000.0,23800.0,30,27,29,27
8a85895054a061920154a97b3a201bf9,2,10000.0,13000.0,30,23,29,23
8a8589a453bc422d0153c78133226c26,5,20000.0,23800.0,30,30,29,30
8a8589a453bc422d0153c78133226c26,9,40000.0,48000.0,60,37,29,30
8a858e035693e02901569484c15f3bf1,2,10000.0,11500.0,15,12,14,12
8a858e035693e02901569484c15f3bf1,8,30000.0,34500.0,30,15,29,15
8a858e135cb22031015cb663b7c54fa9,1,10000.0,13000.0,30,35,29,35
8a858e325ac154c1015ac67cfc136cf3,4,15000.0,18375.0,30,31,31,31
8a858e3c5853733801586a30c5c04575,8,30000.0,39000.0,60,61,29,33
8a858e3c5853733801586a30c5c04575,6,20000.0,21900.0,15,3,14,3
8a858e495bf8527e015bf9ec3e176b75,3,10000.0,13000.0,30,35,29,35
8a858e585693982b0156adecb6c42cdb,1,10000.0,13000.0,30,28,29,28
8a858e585693982b0156adecb6c42cdb,7,30000.0,36800.0,60,15,31,15
8a858e655a047d1a015a142bd3e7145f,4,20000.0,23800.0,30,29,29,29
8a858e655a047d1a015a142bd3e7145f,2,10000.0,13000.0,30,28,29,28
8a858e705668e16701568e128474421a,1,10000.0,11500.0,15,9,14,9
8a858fd85507735701550d603b101f21,2,10000.0,13000.0,30,30,30,30
8a858fd85507735701550d603b101f21,5,10000.0,13000.0,30,48,31,48
8a3442825124396701513514dad40fa7,6,20000.0,21900.0,15,7,14,7
8a3442825124396701513514dad40fa7,2,10000.0,11500.0,15,14,14,14
8a85886f54517ee00154528c65463d2b,3,10000.0,13000.0,30,29,29,29
8a858900536a043401537f79fca22800,10,40000.0,44800.0,30,20,29,20
8a858900536a043401537f79fca22800,7,30000.0,36800.0,60,56,29,29
8a85893d53f104eb0153f5a6a7d850eb,4,30000.0,34500.0,30,21,29,21
8a85893d53f104eb0153f5a6a7d850eb,1,10000.0,13000.0,30,28,30,28
8a858e055ac84a51015ac944e21e6883,1,10000.0,11500.0,15,13,14,13
8a858e0f58afbace0158b493ecd36d7f,6,20000.0,24500.0,30,22,29,22
8a858e0f58afbace0158b493ecd36d7f,3,10000.0,13000.0,30,31,30,31
8a858e245c214660015c22c54eda4ee0,1,10000.0,13000.0,30,39,30,39
8a858e475c127bce015c1537254d54f8,2,10000.0,11500.0,15,12,14,12
8a858e645591c24b0155a225e1e83960,1,10000.0,13000.0,30,23,30,23
8a858e69566ae5b80156926cd9070009,8,30000.0,34500.0,30,30,30,30
8a858e69566ae5b80156926cd9070009,2,10000.0,13000.0,30,31,31,31
8a858e6f5668e01701568cce2c403088,4,20000.0,24500.0,30,26,29,26
8a858e6f5668e01701568cce2c403088,2,10000.0,13000.0,30,13,29,13
8a858e6f5668e01701568cce2c403088,7,20000.0,21900.0,15,19,14,19
8a858e875c63d395015c77406c2871b5,1,10000.0,11500.0,15,9,15,9
8a858e9b560bbd6301561cd3a9a876c1,7,20000.0,22250.0,15,14,16,14
8a858ea4582fcdc801583359de3754df,6,10000.0,11500.0,15,22,14,22
8a858ea4582fcdc801583359de3754df,3,10000.0,11500.0,15,9,14,9
8a858eba5591bf28015598ec87fd1e4b,3,10000.0,13000.0,30,31,30,31
8a858eba5591bf28015598ec87fd1e4b,9,30000.0,39000.0,60,31,29,30
8a858ec05aa3fb9e015aa4d476dd4a29,1,10000.0,11500.0,15,1,14,1
8a858ec05aa3fb9e015aa4d476dd4a29,2,10000.0,11500.0,15,14,14,14
8a858ed25bf83782015bfb706c897db3,2,10000.0,13000.0,30,32,31,32
8a858edb5b8210eb015b85ca659f7bc4,1,10000.0,11500.0,15,15,15,15
8a858ee25a3bbf82015a3c7908d04c23,1,10000.0,13000.0,30,27,29,27
8a858ee75a6156c0015a61eb99363c54,1,10000.0,13000.0,30,36,30,36
8a858f005a04ae6e015a1010b91f643f,1,10000.0,13000.0,30,29,30,24
8a858f0f5bfd79d2015c029412b86494,1,10000.0,13000.0,30,15,29,15
8a858f1554e294490154e2f7ce342b18,4,20000.0,23800.0,30,29,30,29
8a858f1554e294490154e2f7ce342b18,8,30000.0,34400.0,30,31,29,31
8a858f265c2187bd015c2686b0ad1782,1,10000.0,13000.0,30,32,31,32
8a858f285b14dddb015b14f3be5e0e9f,4,20000.0,24500.0,30,30,29,30
8a858f2e5b81c373015b856bc8fe7b24,1,10000.0,13000.0,30,8,29,8
8a858f405b8a8635015b8a9315041536,4,20000.0,22250.0,15,15,14,15
8a858f405b8a8635015b8a9315041536,5,20000.0,22250.0,15,14,14,14
8a858f5659bc0eea0159c07fa77e22e6,3,10000.0,11500.0,15,14,14,14
8a858f5d5929e0fd015955a1888c516f,3,10000.0,11500.0,15,14,14,14
8a858f5d5929e0fd015955a1888c516f,8,30000.0,34500.0,30,25,29,25
8a858f5d5929e0fd015955a1888c516f,2,10000.0,11500.0,15,8,14,8
8a858f725bce8549015bceca7b8d2b13,2,10000.0,13000.0,30,29,29,29
8a858f8b57a6f4c20157aeb720821edd,6,20000.0,23800.0,30,30,29,30
8a858f8b57a6f4c20157aeb720821edd,1,10000.0,13000.0,30,30,29,30
8a858f955a61ad4e015a64d0dcbe6714,2,10000.0,11500.0,15,7,14,7
8a858f9d5bd44001015bd4cd7c343311,1,10000.0,13000.0,30,33,29,30
8a858fa257d8223c0157e3c2a5e45d82,1,10000.0,11500.0,15,9,14,9
8a858fa4552add9f01553b45e3de1ac4,12,40000.0,44000.0,30,22,29,22
8a858fa4552add9f01553b45e3de1ac4,6,30000.0,34500.0,30,29,29,29
8a858fa4552add9f01553b45e3de1ac4,10,30000.0,34500.0,30,27,29,27
8a858f01589b6f8e01589bf33ffc492f,4,10000.0,13000.0,30,24,30,24
8a858f0656b7820c0156c3a11ccf195f,1,10000.0,11500.0,15,12,14,12
8a858f1f586c8fc8015870ffe8e17424,6,20000.0,21900.0,15,2,14,1
8a858f1f586c8fc8015870ffe8e17424,9,20000.0,23600.0,30,27,29,27
8a858f2756cec0a30156e00f8a36011f,1,10000.0,11500.0,15,15,14,15
8a858f2756cec0a30156e00f8a36011f,6,20000.0,21900.0,15,16,14,16
8a858f375b493337015b56fbe1c0738e,1,10000.0,13000.0,30,19,31,19
8a858f625d611181015d648a6bed41c8,1,10000.0,11500.0,15,3,16,3
8a858f78550ba1040155110cdacd015f,5,30000.0,34500.0,30,44,29,41
8a858f78550ba1040155110cdacd015f,1,10000.0,13000.0,30,11,31,11
8a858f975c4582c4015c4c1136fc47fa,2,10000.0,13000.0,30,26,29,26
8a858fa154e2912f0154f16a80f32556,5,25000.0,28750.0,30,28,29,28
8a858fa3552ae11201552fce5df04e1a,5,30000.0,34400.0,30,24,29,24
8a858fa3552ae11201552fce5df04e1a,3,15000.0,18375.0,30,24,31,24
8a858fa3552ae11201552fce5df04e1a,2,10000.0,13000.0,30,25,30,25
8a858fad5ccb633e015ccbeb05ae2d2c,1,10000.0,11500.0,15,10,14,10
8a858fb45583686f01558c5f9c364ac1,2,10000.0,13000.0,30,0,30,0
8a858fc25baeeeff015baf446e843009,1,10000.0,11500.0,15,11,14,11
8a858fd3552c7562015559cb371f4c8c,11,10000.0,11500.0,30,1,30,1
8a858fd3552c7562015559cb371f4c8c,10,30000.0,36800.0,60,63,29,34
8a858fd3552c7562015559cb371f4c8c,3,10000.0,11500.0,15,10,14,10
8a858fd75bb62bbe015bc8ac68616fb2,1,10000.0,13000.0,30,37,29,37
8a858ff455a09f5a0155b9fdcfca7f3f,1,10000.0,13000.0,30,29,30,29
8a858e475c127bce015c15e434622bde,1,10000.0,11500.0,15,18,18,18
8a858eb4588604f70158887278a80aae,6,30000.0,36800.0,60,41,29,36
8a858eb4588604f70158887278a80aae,8,30000.0,34500.0,30,37,30,37
8a858f605b57bf87015b57c86caa042f,1,10000.0,13000.0,30,49,29,49
8a858ff05b1ac77f015b1b0ea58735c2,2,10000.0,13000.0,30,47,29,47
8a858899538ddb8e01539eccc3c375fe,5,10000.0,13000.0,30,32,30,30
8a858899538ddb8e01539eccc3c375fe,9,20000.0,23800.0,30,30,29,30
8a858899538ddb8e01539eccc3c375fe,1,10000.0,13000.0,30,31,29,30
8a8589d754a05c0a0154a48518666580,1,10000.0,13000.0,30,27,30,27
8a858e045b495c30015b497a0e1d0e09,3,10000.0,11500.0,15,13,14,13
8a858e165b90faf9015b973923842ae9,2,10000.0,13000.0,30,25,31,25
8a858e225a28c713015a2ce31a9e0dc8,3,15000.0,16687.5,15,10,14,10
8a858e2d5aebef07015aec2e96e372c8,5,10000.0,11125.0,15,9,15,9
8a858e2d5aebef07015aec2e96e372c8,4,20000.0,21900.0,15,13,14,13
8a858e36590808e301592ae6ca1a0f3b,2,10000.0,13000.0,30,28,29,28
8a858e36590808e301592ae6ca1a0f3b,5,15000.0,18375.0,30,17,29,17
8a858e5856b7840c0156c298b5d35422,13,40000.0,44800.0,30,22,29,22
8a858e5856b7840c0156c298b5d35422,16,50000.0,55000.0,60,30,30,30
8a858e5856b7840c0156c298b5d35422,4,15000.0,16687.5,15,4,14,4
8a858e5856b7840c0156c298b5d35422,10,40000.0,44800.0,30,21,29,21
8a858e5856b7840c0156c298b5d35422,14,40000.0,44800.0,30,34,31,34
8a858e69566ae5b801566c40bb294259,1,10000.0,13000.0,30,30,29,28
8a858e69566ae5b801566c40bb294259,3,20000.0,24500.0,30,26,31,26
8a858e69566ae5b801566c40bb294259,4,20000.0,24500.0,30,28,29,28
8a858e6d5b252065015b2acdc061657c,2,10000.0,11500.0,15,16,14,16
8a858e785c8d9167015c97ca7fbe2c0c,2,10000.0,13000.0,30,33,29,33
8a858e945bfdb9e7015c0ccf952b0d3e,1,10000.0,13000.0,30,24,29,24
8a858ea4582fcdc80158338316a258e3,4,10000.0,13000.0,30,30,29,30
8a858ea4582fcdc80158338316a258e3,5,20000.0,23800.0,30,28,30,28
8a858eba5b681df4015b75ab13016a89,1,10000.0,13000.0,30,24,29,23
8a858ec559dbb41a0159dc0a25961fa1,2,10000.0,13000.0,30,29,30,29
8a858ec559dbb41a0159dc0a25961fa1,3,10000.0,13000.0,30,16,29,16
8a858e875b910dfe015b9e85091b69f4,3,10000.0,11125.0,15,2,16,2
8a858e8d56b784480156b9e9f16a0420,3,20000.0,22250.0,15,11,14,11
8a858e8d56b784480156b9e9f16a0420,2,10000.0,11500.0,15,13,14,13
8a858e8d56b784480156b9e9f16a0420,6,30000.0,34400.0,30,1,29,1
8a858e8d56b784480156b9e9f16a0420,1,10000.0,11500.0,15,14,14,14
8a858eb95591bf0001559220e85e1b16,3,10000.0,11500.0,15,9,14,9
8a858ec25a422913015a42b9e0544f59,3,10000.0,13000.0,30,29,29,29
8a858ed25ba09f98015ba1b5e0dc39b0,3,10000.0,13000.0,30,24,30,24
8a858edf57f78fed0157fca0738d7cc5,7,20000.0,23800.0,30,27,31,27
8a858edf57f78fed0157fca0738d7cc5,1,10000.0,13000.0,30,23,29,23
8a858edf57f78fed0157fca0738d7cc5,6,10000.0,13000.0,30,25,29,25
8a858ee65be8d42d015be94985db334b,1,10000.0,11500.0,15,14,14,14
8a858ef7599330e0015993a222542644,1,10000.0,11500.0,15,18,14,18
8a858f0455d9feaf0155de5fb2393a0c,8,30000.0,36800.0,60,59,30,30
8a858f0455d9feaf0155de5fb2393a0c,5,20000.0,23800.0,30,17,29,17
8a858f0455d9feaf0155de5fb2393a0c,1,5000.0,6500.0,30,27,29,27
8a858f185b390ca6015b392e46cd20ee,1,10000.0,13000.0,30,21,29,21
8a858f225bfdb280015c0f84efe85e63,1,10000.0,13000.0,30,6,29,6
8a858f30551130db0155118e48f916fa,1,10000.0,13000.0,30,23,30,23
8a858f30551130db0155118e48f916fa,4,10000.0,13000.0,30,40,29,40
8a858f3c5a13bebf015a13ca0dfb0de8,3,20000.0,23800.0,30,28,29,28
8a858f3c5a13bebf015a13ca0dfb0de8,4,20000.0,21900.0,15,16,14,16
8a858f5856373f8801564d08bbbf26f4,1,10000.0,13000.0,30,8,29,8
8a858f5f5b39bb0c015b3a38ded96c67,1,10000.0,11500.0,15,12,15,12
8a858f675b8b8df9015b8bb25ccf1d0a,2,10000.0,11500.0,15,16,16,16
8a858f7958b0a4a80158b4e352b6367b,6,30000.0,39000.0,60,32,31,32
8a858f7958b0a4a80158b4e352b6367b,4,20000.0,23800.0,30,24,31,24
8a858f98560bbe110156218cd2a94514,3,15000.0,16687.5,15,23,14,23
8a858f98560bbe110156218cd2a94514,4,20000.0,24500.0,30,27,29,27
8a858f98560bbe110156218cd2a94514,8,20000.0,23800.0,30,30,29,30
8a858faa56dffac60156fe48a78656b9,1,10000.0,11500.0,15,13,15,13
8a858faf56b7821c0156c15de860731e,5,10000.0,10750.0,15,0,14,0
8a858fb75cc4c299015cc53618c94218,1,10000.0,13000.0,30,30,29,30
8a858fd85b66d5c1015b66f5ae28185f,1,10000.0,11500.0,15,23,17,23
8a858fe758dc437a0159029c13e9186c,4,20000.0,21900.0,15,15,14,15
8a858fe758dc437a0159029c13e9186c,5,20000.0,23800.0,30,27,29,27
8a858ff05b1ac77f015b1ac8027f0073,2,10000.0,11500.0,15,9,14,9
8a858ff05b1ac77f015b1ac8027f0073,5,20000.0,22250.0,15,12,14,12
8a858ff55b444a8c015b474b44f9305e,3,10000.0,13000.0,30,26,29,26
8a858e285b8b2932015b8b490de61bbe,2,10000.0,13000.0,30,38,29,38
8a858e745825a02201582a2ee45b6729,5,20000.0,21900.0,15,16,16,16
8a858e745825a02201582a2ee45b6729,2,10000.0,13000.0,30,29,29,29
8a858f0056b7cf8e0156c16478137a36,7,10000.0,13000.0,30,12,32,12
8a858f725ad6f19e015ad72130921e81,9,20000.0,23800.0,30,17,29,17
8a858f725ad6f19e015ad72130921e81,11,30000.0,39000.0,60,60,30,33
8a858f725ad6f19e015ad72130921e81,10,20000.0,22250.0,15,0,17,0
8a858fee5863a049015867c0ab2c3bc0,1,10000.0,13000.0,30,27,30,27
8a85884e54be33290154c7d802b73042,5,15000.0,18375.0,30,30,29,30
8a85884e54be33290154c7d802b73042,6,30000.0,34500.0,30,30,29,30
8a85884e54be33290154c7d802b73042,4,15000.0,18375.0,30,30,29,30
8a85884e54be33290154c7d802b73042,1,10000.0,11500.0,15,17,14,17
8a8588dc536a141301536b1506f20efb,8,40000.0,44000.0,30,29,29,29
8a8588dc536a141301536b1506f20efb,1,10000.0,11500.0,15,60,16,60
8a85892854a059ed0154aa9b70bc638d,6,10000.0,13000.0,30,30,30,30
8a858fab5bfd307b015bfd4d5b96114d,2,10000.0,11500.0,15,14,14,14
8a858fb45bb59c21015bbb7beff83c2d,1,10000.0,13000.0,30,32,29,32
8a858fd458639fcc01586c3e51e93ef7,5,20000.0,21900.0,15,16,14,16
8a858fd458639fcc01586c3e51e93ef7,4,10000.0,11450.0,15,14,14,14
8a858fd458639fcc01586c3e51e93ef7,6,20000.0,21900.0,15,15,14,15
8a858fe55b013a0b015b066bda6811b0,2,10000.0,13000.0,30,29,29,29
8a858ff9580b8812015820412a203a63,9,30000.0,34500.0,30,25,30,25
8a858ff9580b8812015820412a203a63,4,10000.0,13000.0,30,26,30,26
8a858ffd5c8d343d015c9108df9833cc,1,10000.0,13000.0,30,23,30,23
8a8589ac53a917ed0153aaed86c82d91,2,10000.0,13000.0,30,145,29,145
8a858eec5aaf010c015ab38e3e383120,1,10000.0,11500.0,15,51,14,51
8a858f605b911d60015b9b0d0fce6913,1,10000.0,13000.0,30,15,29,15
8a858fec5b191fb4015b1985b9d15b9c,1,10000.0,13000.0,30,6,30,6
8a85882653bc51f50153cc4e2899446b,2,10000.0,13000.0,30,30,30,30
8a85882653bc51f50153cc4e2899446b,1,10000.0,13000.0,30,32,31,31
8a85889953a91b8d0153ade2f64458e1,3,20000.0,23800.0,30,20,29,20
8a85889953a91b8d0153ade2f64458e1,1,5000.0,5750.0,15,14,16,14
8a8589045384bd8301539aa56b0d7404,3,10000.0,13000.0,30,25,29,25
8a858966538deb19015392224ebd20b4,6,30000.0,34500.0,30,25,29,25
8a858966538deb19015392224ebd20b4,5,30000.0,34500.0,30,19,29,19
8a8589a7545186b1015472f76aed2246,5,10000.0,11450.0,15,17,16,17
8a8589a7545186b1015472f76aed2246,3,10000.0,13000.0,30,25,29,25
8a858e035693e02901569984732a33ea,5,30000.0,34500.0,30,25,29,25
8a858e035693e02901569984732a33ea,11,30000.0,34500.0,30,17,29,17
8a858e035693e02901569984732a33ea,8,30000.0,36800.0,60,29,29,29
8a858e0d58625b410158641fcfec1b72,3,20000.0,23800.0,30,26,30,26
8a858e0d58625b410158641fcfec1b72,5,20000.0,21900.0,15,0,14,0
8a858e165a47b2fd015a4aff578837c6,5,20000.0,24500.0,30,31,30,31
8a858e215c7de5f2015c81ce4f5e4902,1,10000.0,13000.0,30,29,29,29
8a858e3d5c3b5122015c40325bfd5806,1,10000.0,11500.0,15,9,14,8
8a858e4c5a715421015a7abbfbbd786f,2,10000.0,11500.0,15,27,14,27
8a858e575bf80f73015bf94be93b55ce,2,10000.0,13000.0,30,27,30,27
8a858e675b00c831015b01842e5f58e7,1,10000.0,13000.0,30,30,30,30
8a858e735c5a4bed015c5d3b38ae514f,2,10000.0,11500.0,15,8,14,8
8a858e8a5c1c14b8015c208efaab73e4,1,10000.0,13000.0,30,35,30,35
8a858eac5ad81473015ad82f9d060702,6,20000.0,24500.0,30,27,29,27
8a858eb45876dcc5015881a631eb3e07,3,10000.0,11500.0,15,14,14,14
8a858eba5b681df4015b7b63e6ed6a23,3,10000.0,13000.0,30,44,29,44
8a858ed457e2e6960157f65462117d64,9,30000.0,36800.0,60,60,31,60
8a858ed457e2e6960157f65462117d64,7,20000.0,21900.0,15,15,15,15
8a858ee55cb156e6015cc1111a7b6f79,1,10000.0,13000.0,30,19,29,19
8a858eed5a476a3c015a47c534cb305d,2,10000.0,11500.0,15,10,14,10
8a858f0056b7cf8e0156bb2a7ff97987,2,10000.0,11500.0,15,14,14,14
8a858f0456511c94015651c1558f35f1,6,30000.0,36800.0,60,48,29,30
8a858f0456511c94015651c1558f35f1,4,15000.0,18375.0,30,28,29,28
8a858f0d5a859ac0015a868626a85d8c,2,10000.0,13000.0,30,26,29,26
8a858f275c451af5015c545fdacf532b,1,10000.0,13000.0,30,26,29,26
8a858f2e5b81c373015b81c373e60000,2,10000.0,13000.0,30,29,29,29
8a858f375b493337015b4b25205578c3,2,10000.0,13000.0,30,13,29,13
8a858f375b493337015b4b25205578c3,6,10000.0,11125.0,15,0,14,0
8a858f375b493337015b4b25205578c3,12,20000.0,22250.0,15,15,14,15
8a858f54592214a001593aa497b31207,1,10000.0,13000.0,30,29,31,29
8a858f61560bc0e501561ce4bc1a17ee,5,20000.0,23800.0,30,29,29,29
8a858f61560bc0e501561ce4bc1a17ee,3,10000.0,13000.0,30,28,29,28
8a85892854a059ed0154aa9b70bc638d,5,10000.0,13000.0,30,30,29,30
8a858966538deb1901539d3459133c24,4,10000.0,11500.0,15,33,14,33
8a8589b953bc23f70153cb94556a2f7c,8,15000.0,16125.0,15,12,16,12
8a8589b953bc23f70153cb94556a2f7c,2,10000.0,11500.0,15,14,14,14
8a858e0059416900015946224e1779e9,1,10000.0,13000.0,30,58,29,58
8a858e0c552ae0b80155504019352754,2,10000.0,13000.0,30,33,29,33
8a858e0c552ae0b80155504019352754,7,20000.0,24500.0,30,29,29,29
8a858e205c21d53a015c237cb6fd1fe7,1,10000.0,13000.0,30,23,30,23
8a858e4357be1daf0157d3f044ce2aaf,2,10000.0,13000.0,30,25,29,25
8a858e585693982b01569f23b93d4f5f,1,10000.0,11500.0,15,14,14,14
8a858e5f59daa31f0159dae64bfb2983,1,10000.0,13000.0,30,27,29,27
8a858e645654fdc40156551f17c80e06,7,30000.0,34400.0,30,27,31,26
8a858e645654fdc40156551f17c80e06,2,10000.0,13000.0,30,31,31,31
8a858e6956939bac01569b259e5c7f89,5,30000.0,34400.0,30,31,29,31
8a858e6956939bac01569b259e5c7f89,7,30000.0,34400.0,30,26,29,21
8a858e6f5668e01701568d201f3343ca,5,30000.0,34400.0,30,28,31,28
8a858e6f5668e01701568d201f3343ca,3,20000.0,23800.0,30,10,31,10
8a858e8455f96c1c015603adbb74325e,2,10000.0,13000.0,30,28,31,28
8a858e965b5e1b91015b5e9e40562c58,2,10000.0,11500.0,15,13,16,13
8a858ea25bf369e4015bf40f24492e37,2,10000.0,13000.0,30,27,31,27
8a858ebd5b254c8b015b30e464503bb2,4,20000.0,24500.0,30,29,29,29
8a858ecb5bf33c30015bf3579f4e0e5b,1,10000.0,13000.0,30,8,30,8
8a858eda552adcc201553022b8a64b1d,3,15000.0,16687.5,15,14,14,14
8a858ee454da1cbd0154dd11d735299f,2,10000.0,11500.0,15,17,16,17
8a858ee454da1cbd0154dd11d735299f,14,30000.0,34400.0,30,19,29,19
8a858ee454da1cbd0154dd11d735299f,6,30000.0,32250.0,15,14,16,14
8a858ee454da1cbd0154dd11d735299f,12,30000.0,34400.0,30,17,30,16
8a858ee9587f44aa0158819464010aa4,3,10000.0,11500.0,15,10,16,10
8a858ee9587f44aa0158819464010aa4,6,20000.0,21900.0,15,14,14,14
8a858ee9587f44aa0158819464010aa4,10,30000.0,34500.0,30,29,29,29
8a858ef358d4a48e0158ee3dafd51a43,4,20000.0,21900.0,15,24,16,24
8a858ef358d4a48e0158ee3dafd51a43,5,10000.0,11500.0,15,0,14,0
8a858ef358d4a48e0158ee3dafd51a43,12,30000.0,34400.0,30,29,29,29
8a858f0c5cef4be2015cf091fdad6659,1,10000.0,11500.0,15,14,14,14
8a858f2e5876d7d001587838696001fc,9,20000.0,22250.0,15,7,14,7
8a858f2e5876d7d001587838696001fc,7,15000.0,18350.0,30,34,29,34
8a858f2e5876d7d001587838696001fc,5,20000.0,21900.0,15,13,14,13
8a858f485a5c6a7a015a5dd3c9464ca9,2,10000.0,13000.0,30,26,29,26
8a858f585a6bfa1d015a700d765807a6,2,10000.0,11500.0,15,26,16,26
8a858f615b1ffb14015b21d3541d018b,3,10000.0,13000.0,30,40,30,40
8a858f7d5cf9aef9015d0bcf7158560d,1,10000.0,11500.0,15,10,14,10
8a858f935760a61801576b84163733d3,4,10000.0,11500.0,15,13,17,13
8a858f935760a61801576b84163733d3,2,10000.0,11500.0,15,14,14,14
8a858f9c56aaf37d0156b33ea59903c9,5,20000.0,23800.0,30,40,30,31
8a858f9c56aaf37d0156b33ea59903c9,3,15000.0,18375.0,30,25,30,25
8a858fa154daefc00154e1dc8abf56db,2,10000.0,11500.0,15,15,14,14
8a858fa3586d20e001586e10a33b6821,1,10000.0,11500.0,15,14,15,14
8a858fa3586d20e001586e10a33b6821,8,30000.0,34500.0,30,24,29,24
8a858faa56dffac60156eed794613f9e,3,20000.0,24500.0,30,27,29,27
8a858faa56dffac60156eed794613f9e,5,30000.0,34400.0,30,32,31,32
8a858fb4563228d201564fd7519f22a8,1,10000.0,11500.0,15,14,14,14
8a858fc45c21da6f015c24e1eefc34ac,1,10000.0,11500.0,15,26,15,26
8a858fd35b5dfefb015b5e3c893626a2,3,10000.0,11000.0,15,10,14,10
8a858fd95b58cd70015b58e4ae861097,1,10000.0,11500.0,15,13,15,13
8a858f3d5add42e2015ae06ea7645399,2,10000.0,13000.0,30,26,31,26
8a858f415ba54724015ba9b1afa11ea1,2,10000.0,11500.0,15,15,14,15
8a858f565b683b56015b70b951992639,5,20000.0,24500.0,30,18,29,18
8a858f565b683b56015b70b951992639,4,20000.0,24000.0,30,24,31,24
8a858f61560bc0e501561be28ee203dc,5,20000.0,23800.0,30,28,29,28
8a858f61560bc0e501561be28ee203dc,1,8000.0,10400.0,30,7,29,7
8a858f6d59d116420159d25fddf45982,1,10000.0,11500.0,15,8,14,8
8a858f78550ba10401551c0bf2121570,12,35000.0,39450.0,30,30,29,30
8a858f78550ba10401551c0bf2121570,13,25000.0,28750.0,30,30,29,30
8a858f78550ba10401551c0bf2121570,10,20000.0,23600.0,30,23,29,23
8a858f78550ba10401551c0bf2121570,8,20000.0,21800.0,15,12,14,12
8a858f8d56e0c3a70156fc952cf77e8c,3,10000.0,13000.0,30,0,29,0
8a858f8d56e0c3a70156fc952cf77e8c,11,20000.0,24500.0,30,34,29,34
8a858f8d56e0c3a70156fc952cf77e8c,4,10000.0,11500.0,15,18,14,18
8a858f965bb63a25015bbb332f6f7592,1,10000.0,11500.0,15,15,15,15
8a858f995a4762a5015a476f8c700bb8,4,20000.0,24500.0,30,30,29,30
8a858fa25be814a2015be81e409d0a14,2,10000.0,13000.0,30,29,29,29
8a858fb959976ce00159a0c2d6453d0c,3,10000.0,11500.0,15,19,14,19
8a858fc15b68ba6a015b6bb340945999,4,10000.0,11125.0,15,13,14,13
8a858fcb5bab1fda015bae1de6d35266,2,10000.0,11500.0,15,0,14,0
8a858fcb5bab1fda015bae1de6d35266,4,20000.0,22250.0,15,18,17,18
8a858fe45a8360a7015a837d5be20d9b,1,10000.0,13000.0,30,20,29,20
8a858fe45a8360a7015a837d5be20d9b,7,10000.0,10750.0,15,3,14,3
8a858fec5c169ff0015c16a935bc04b2,3,10000.0,13000.0,30,27,29,27
8a858ff55b444a8c015b47b51e0e78f9,1,10000.0,13000.0,30,28,29,28
8a858e7d595026f8015959f2dcd67106,1,10000.0,11500.0,15,9,16,9
8a858f085a477386015a47fb049e49ca,3,10000.0,11500.0,15,33,14,33
8a858f7d5cf9aef9015cfdca34b13c79,1,10000.0,11500.0,15,16,15,16
8a858faa56dffac60156ecc553892ca9,4,20000.0,21900.0,15,13,14,13
8a858faa56dffac60156ecc553892ca9,10,40000.0,44000.0,30,28,29,28
8a858fd75bb62bbe015bc03ff81245f7,2,10000.0,13000.0,30,26,31,26
